station,valid,tmpc,drct,sknt,vsby,wxcodes
BOS,2024-02-25 11:54,-8.33,330.00,4.00,10.00,null
BOS,2024-02-25 12:54,-6.67,310.00,5.00,10.00,null
BOS,2024-02-25 13:54,-5.56,270.00,5.00,10.00,null
BOS,2024-02-25 14:54,-4.44,270.00,4.00,10.00,null
BOS,2024-02-25 15:54,-2.78,270.00,7.00,10.00,null
BOS,2024-02-25 16:54,-1.11,null,3.00,10.00,null
BOS,2024-02-25 17:54,-1.11,120.00,6.00,10.00,null
BOS,2024-02-25 18:54,0.56,null,5.00,10.00,null
BOS,2024-02-25 19:54,0.56,110.00,12.00,10.00,null
BOS,2024-02-25 20:54,-0.56,110.00,11.00,10.00,null
BOS,2024-02-25 21:54,0.00,120.00,10.00,10.00,null
BOS,2024-02-25 22:54,1.11,200.00,9.00,10.00,null
BOS,2024-02-25 23:54,0.00,190.00,12.00,10.00,null
BOS,2024-02-26 00:54,-1.67,190.00,11.00,10.00,null
BOS,2024-02-26 01:54,-1.67,190.00,14.00,10.00,null
BOS,2024-02-26 02:54,-1.67,200.00,10.00,10.00,null
BOS,2024-02-26 03:54,-1.67,220.00,12.00,10.00,null
BOS,2024-02-26 04:54,-1.67,200.00,11.00,10.00,null
BOS,2024-02-26 05:54,-1.67,220.00,11.00,10.00,null
BOS,2024-02-26 06:54,-1.11,210.00,12.00,10.00,null
BOS,2024-02-26 07:54,-0.56,210.00,10.00,10.00,null
BOS,2024-02-26 08:54,0.56,210.00,14.00,10.00,null
BOS,2024-02-26 09:54,0.56,220.00,16.00,10.00,null
BOS,2024-02-26 10:54,1.11,220.00,14.00,10.00,null
BOS,2024-02-26 11:54,1.11,210.00,11.00,10.00,null
BOS,2024-02-26 12:54,1.67,210.00,13.00,10.00,null
BOS,2024-02-26 13:54,3.33,240.00,10.00,10.00,null
BOS,2024-02-26 14:54,4.44,230.00,12.00,10.00,null
BOS,2024-02-26 15:54,7.78,220.00,12.00,10.00,null
BOS,2024-02-26 16:54,9.44,230.00,10.00,10.00,null
BOS,2024-02-26 17:54,10.56,210.00,14.00,10.00,null
BOS,2024-02-26 18:54,12.22,220.00,18.00,10.00,null
BOS,2024-02-26 19:54,12.78,230.00,18.00,10.00,null
BOS,2024-02-26 20:54,12.22,230.00,15.00,10.00,null
BOS,2024-02-26 21:54,11.67,230.00,15.00,10.00,null
BOS,2024-02-26 22:54,10.00,230.00,11.00,10.00,null
BOS,2024-02-26 23:54,10.00,210.00,7.00,10.00,null
BOS,2024-02-27 00:54,7.78,230.00,10.00,10.00,null
BOS,2024-02-27 01:54,6.67,230.00,7.00,10.00,null
BOS,2024-02-27 02:54,6.11,230.00,7.00,10.00,null
BOS,2024-02-27 03:54,5.56,210.00,6.00,10.00,null
BOS,2024-02-27 04:54,2.78,200.00,7.00,10.00,null
BOS,2024-02-27 05:54,2.22,0.00,0.00,10.00,null
BOS,2024-02-27 06:54,2.22,0.00,0.00,10.00,null
BOS,2024-02-27 07:54,1.11,170.00,3.00,10.00,null
BOS,2024-02-27 08:54,1.11,220.00,5.00,10.00,null
BOS,2024-02-27 09:54,-0.56,190.00,5.00,10.00,null
BOS,2024-02-27 10:54,-0.56,150.00,5.00,10.00,null
BOS,2024-02-27 11:54,0.00,180.00,5.00,1.50,BR
BOS,2024-02-27 12:54,1.67,180.00,5.00,6.00,BR
BOS,2024-02-27 13:54,4.44,null,3.00,10.00,null
BOS,2024-02-27 14:54,3.89,160.00,4.00,10.00,null
BOS,2024-02-27 15:54,6.11,140.00,5.00,10.00,null
BOS,2024-02-27 16:54,7.78,null,4.00,10.00,null
BOS,2024-02-27 17:54,5.56,80.00,10.00,10.00,null
BOS,2024-02-27 18:54,5.56,70.00,8.00,10.00,null
BOS,2024-02-27 19:54,6.11,70.00,7.00,10.00,null
BOS,2024-02-27 20:54,5.56,70.00,5.00,10.00,null
BOS,2024-02-27 21:54,5.00,80.00,3.00,10.00,null
BOS,2024-02-27 22:54,5.56,100.00,4.00,10.00,null
BOS,2024-02-27 23:54,9.44,190.00,13.00,10.00,null
BOS,2024-02-28 00:54,9.44,190.00,12.00,10.00,null
BOS,2024-02-28 01:54,11.11,200.00,13.00,10.00,null
BOS,2024-02-28 02:54,10.56,180.00,8.00,10.00,null
BOS,2024-02-28 03:54,10.56,180.00,9.00,8.00,-RA
BOS,2024-02-28 04:54,11.11,180.00,14.00,9.00,-RA
BOS,2024-02-28 05:54,10.56,180.00,20.00,10.00,-RA
BOS,2024-02-28 06:54,11.11,190.00,16.00,7.00,-RA
BOS,2024-02-28 07:54,11.67,200.00,18.00,9.00,null
BOS,2024-02-28 08:54,11.11,190.00,17.00,5.00,-RA BR
BOS,2024-02-28 09:54,11.11,200.00,17.00,7.00,-RA
BOS,2024-02-28 10:54,10.56,190.00,14.00,10.00,-DZ
BOS,2024-02-28 11:54,11.11,190.00,17.00,3.00,-RA BR
BOS,2024-02-28 12:54,12.22,210.00,14.00,6.00,-RA BR
BOS,2024-02-28 13:54,12.22,190.00,17.00,6.00,BR
BOS,2024-02-28 14:54,12.22,200.00,19.00,5.00,BR
BOS,2024-02-28 15:54,12.22,190.00,19.00,10.00,null
BOS,2024-02-28 16:54,12.22,190.00,23.00,6.00,-RA BR
BOS,2024-02-28 17:54,12.78,190.00,17.00,10.00,null
BOS,2024-02-28 18:54,12.22,190.00,15.00,10.00,null
BOS,2024-02-28 19:54,12.22,190.00,16.00,10.00,-RA
BOS,2024-02-28 20:54,12.78,190.00,17.00,10.00,null
BOS,2024-02-28 21:54,12.78,200.00,22.00,10.00,null
BOS,2024-02-28 22:54,12.22,200.00,20.00,10.00,null
BOS,2024-02-28 23:54,11.67,190.00,18.00,10.00,null
